user_id,num_compliment_2017,num_compliment_2018,mean_compliment_num_word_2017,mean_compliment_num_word_2018,mean_compliment_num_chars_2017,mean_compliment_num_chars_2018
vXeRpN3f6IKTew2vNw2c2g,1.0,0.0,26.5,0.0,140.75,0.0
vXssZ8jL3q20QyFN0Ke9rQ,0.0,0.0,16.0,0.0,81.0,0.0
vY5HipKWEmjpjJIFkId44A,0.0,0.0,0.0,7.0,0.0,38.0
vYgFP8ZO6fQ1WGX_6sHH1A,0.0,0.0,0.0,11.0,0.0,56.0
vYs1oo7oI8t1LM0ujY0MQQ,0.0,0.0,12.0,0.0,68.0,0.0
vYwIDEWb7qCHopxjHAm8SQ,0.0,0.0,47.0,0.0,227.0,0.0
vZFYa63rZtbyiL4bH32CdQ,0.0,0.0,0.0,12.7,0.0,69.35
vZWBzqqVpscUsxag7b0scw,0.0,0.0,20.0,0.0,90.0,0.0
vZYxV3kSU2bfArPDqKCs3g,0.0,0.0,16.0,0.0,81.0,0.0
v_xB2c_s6YI0cp3KQaE_Zw,0.0,0.0,8.0,0.0,42.0,0.0
vaAo6ZtIFrupqw8IrsLpYw,0.0,0.0,12.0,0.0,63.0,0.0
vaEef6gbmKgKAbgT0HKn2A,0.0,0.0,0.0,12.0,0.0,78.5
vaI_mB1B391vYKjdrVSZXw,0.0,0.0,8.0,0.0,47.0,0.0
vb84Zb1JCc3My9zmgyTBzw,0.0,0.0,7.0,0.0,39.0,0.0
vbG9-F7u-WUbY9lfvadIJw,0.0,0.0,13.5,27.0,75.25,143.0
vbLcdh4_vCA6kO59h0nu_A,0.0,0.0,0.0,5.0,0.0,35.0
vbNqhIu89tvTj7UGg9Jv5w,0.0,0.0,5.0,0.0,28.0,0.0
vbRwWtlCpzpS1jDZLOM5_g,0.0,0.0,12.5,0.0,66.5,0.0
vbXmCVj1RZ4civT7nrcKyw,0.0,0.0,6.0,0.0,31.0,0.0
vbZZw6tZgH8PNu6NLcK6Sg,0.0,0.0,21.0,0.0,113.0,0.0
vbvGTfxCNPU0Owja1h-_MQ,0.0,0.0,10.25,25.5,57.625,127.25
vcGyVSCr1yg8BzEVb0NNTQ,0.0,0.0,9.5,0.0,53.0,0.0
vcQWxZEQl_pMFs42hq3dgQ,0.0,0.0,3.0,0.0,21.0,0.0
vd3ndBAFHJIoXzOgKtt69A,0.0,0.0,65.0,12.0,340.0,58.0
vdbGIgKvtbYSahZ8VE4sPQ,0.0,0.0,10.0,0.0,57.0,0.0
veSnB3mM3XUmdmYW6KbPpA,0.0,0.0,7.666666666666667,10.5,41.666666666666664,59.0
veTijdYPfpdoKPs_N3R54w,0.0,0.0,0.0,20.0,0.0,113.0
veo0IXsR27vGLP5xmzWX0g,0.0,0.0,9.0,0.0,60.0,0.0
vf2RgFuKqqxSzWknnylRYQ,0.0,0.0,2.0,0.0,13.0,0.0
vfGAum9sN4WEXInNe5Wvog,0.0,0.0,10.0,0.0,56.0,0.0
vfRfGdpvOuOQURI6_KDTLA,0.0,0.0,0.0,13.0,0.0,66.0
vfcgITYdGLQQsR-i4vJs6A,0.0,0.0,5.0,0.0,29.0,0.0
vfpZJ0r9QM9h9qg19NG54w,0.0,0.0,37.0,0.0,183.0,0.0
vftS5fDVQC-n_AXZh0VSzA,0.0,0.0,0.0,9.0,0.0,46.0
vgBo8kysicPLUg1oTGyZDw,0.0,0.0,9.0,0.0,75.0,0.0
vgT_zLpjk_8bVWIiILD1Gw,0.0,0.0,0.0,1.0,0.0,8.0
vgWHzEapfkB2J0q671_a6g,0.0,0.0,13.0,0.0,57.0,0.0
vgfZ236EoHSCoYZ2PVYsKg,0.0,0.0,10.0,0.0,62.0,0.0
vgw9YgtImROsCUgveRSL7Q,0.0,0.0,16.0,0.0,81.0,0.0
vh1A3q-ev3MuNxtcCd8ADQ,0.0,0.0,0.0,3.0,0.0,26.0
vhMMA4vymXwtoTbIrD1g6A,0.0,0.0,0.0,28.5,0.0,149.5
vhTnC1lr4-UjvgOLk4kbzw,0.0,0.0,0.0,15.0,0.0,84.0
vhWv4sa7nCVow15gggzcrA,0.0,0.0,45.0,0.0,214.0,0.0
vho30rrzLIVLza4qWy2Z1w,0.0,0.0,10.0,0.0,56.0,0.0
vhqQyUqwtGh5Kd8nJDN1iQ,0.0,0.0,10.0,0.0,62.0,0.0
vhwnqnUW_EN1p4IgOfv0ew,0.0,0.0,0.0,6.0,0.0,33.0
viGqYA-Q8etAhrVvomxjrA,0.0,0.0,9.0,6.0,45.0,32.0
viK0WBxOVdcG1f4Xqkrp5w,0.0,0.0,12.0,0.0,60.0,0.0
viMEMVXQExcexc7ctpRdCA,0.0,0.0,0.0,48.0,0.0,222.0
viPgcOZ1i8cFk15joX_Ehg,0.0,0.0,7.0,0.0,45.0,0.0
viSsLF1JMuzeLpsQpHl6QQ,0.0,0.0,10.0,0.0,51.0,0.0
viUJFHb9jIHJYpUv07MeVg,0.0,0.0,14.5,13.0,81.0,74.75
viW-i2HhLEqER45IbzsV6g,0.0,0.0,8.0,0.0,54.0,0.0
vip_-l5LZeUXAcna9mxAHA,0.0,0.0,13.25,0.0,70.75,0.0
vj-gGhmf8zw4FJiJ4oWGjQ,0.0,0.0,13.666666666666666,12.5,72.0,72.5
vj2RoqU4nRFG0YLbTG4etw,1.0,0.0,11.25,8.636363636363637,60.375,49.72727272727273
vj5d4wZweOXSjqb7MOau6w,0.0,0.0,13.5,0.0,72.0,0.0
vkCPYra8q6wcZEfsN81CSQ,0.0,0.0,10.0,17.0,58.0,88.25
vkIya_RnHHImsDDPs6kexw,0.0,0.0,14.0,0.0,73.0,0.0
vkgAFt_X1CuzWU_7666eIQ,0.0,0.0,6.0,0.0,31.0,0.0
vl-OQg1yDYB29lCzEGmHjA,0.0,0.0,0.0,3.6666666666666665,0.0,19.666666666666668
vl3xGSFXTCcu5_L06uYlqA,0.0,0.0,0.0,9.6,0.0,58.6
vlao9zXtXMBeEIfpVKofxw,0.0,0.0,0.0,5.0,0.0,20.0
vlwIaSmhJoBIhQmLXwurnQ,0.0,0.0,12.0,0.0,72.0,0.0
vmNpaHBJKsztk7796laHag,0.0,0.0,10.0,0.0,57.27272727272727,0.0
vmPeqg5uEWKsXZeq09w5cw,0.0,0.0,8.0,0.0,54.0,0.0
vmtlbtOKXgsKeZ6nRXrDDQ,0.0,0.0,0.0,10.5,0.0,53.5
vnHiLxW0kbWrMv19-rNYwg,0.0,0.0,12.0,0.0,69.0,0.0
vnSSVBZdqFe-vlTiWywddA,0.0,0.0,38.0,13.0,229.0,71.0
vnX0fz81oxVUcNlZxl2EfQ,0.0,0.0,0.0,1.0,0.0,8.0
vnlJciFhwzDZcFmxVYHD5g,0.0,0.0,3.0,0.0,16.0,0.0
vo2GzuR6kOFL8wGEpJYS3g,0.0,0.0,25.5,36.5,132.0,216.5
voFxNdzhG-cDrW_9NzFGbw,0.0,0.0,9.333333333333334,0.0,51.333333333333336,0.0
voWxMQWpEn1q9GKKhV9KHA,0.0,0.0,19.0,0.0,101.0,0.0
voYIq2C9eAAeoQZaSyYQ8Q,0.0,0.0,7.0,10.333333333333334,41.0,52.0
vop8SVwBZkhsfYgPtxl2ew,0.0,0.0,10.0,0.0,51.0,0.0
vpldxbdbHIWdtm3CU49bsA,0.0,0.0,6.5,14.0,33.0,67.0
vpmoVpCwtt4y71My0ky8pQ,0.0,0.0,7.0,0.0,33.0,0.0
vq4WbmMdsPoyI332tSMd9w,0.0,0.0,0.0,17.0,0.0,81.0
vqzriweGT_wnC8gok52akA,0.0,0.0,8.5,0.0,42.5,0.0
vrt-ZveC7j5C--FqmdfP5A,0.0,0.0,0.0,1.0,0.0,9.0
vrwEyaJSte3zyFDKP7PaFg,0.0,0.0,4.0,0.0,23.0,0.0
vrzdCwupPfx9f0OoQ3AdDQ,0.0,0.0,24.0,0.0,113.0,0.0
vs--2-Ao2g8PTaf6rNWpRg,0.0,0.0,8.0,0.0,53.0,0.0
vs8aSP9ArwqAlb0LeCnFeQ,0.0,0.0,7.25,14.0,48.25,72.0
vsEKggF72NhkWeFIgGxnaA,0.0,0.0,10.75,0.0,56.75,0.0
vsw2c-0OFQ-d0bdCqloHug,0.0,0.0,0.0,3.5,0.0,19.5
vtIAnJmkvs3WfV1Blx8PjA,0.0,0.0,2.0,0.0,19.0,0.0
vtLsIuywjkID4JLlg8tybA,0.0,0.0,0.0,9.0,0.0,51.0
vtmHM-EdhVYScgCj-1Ri2g,0.0,0.0,21.0,33.333333333333336,106.0,173.66666666666666
vts4NeIL3G4jZW3xD_Kdiw,0.0,0.0,0.0,19.5,0.0,113.5
vttDfo9lNNpxaFICDQntaw,0.0,0.0,7.0,0.0,39.0,0.0
vtxx6j9F3Iif1Td4TJpNzg,0.0,0.0,0.0,16.0,0.0,99.0
vu2Z-086hfYG9reygyAigw,0.0,0.0,5.0,0.0,37.0,0.0
vu4GtHTIKe7H7_fL2l7fuw,0.0,0.0,5.0,0.0,30.0,0.0
vuZTrA37FyVC-OfvkPYITg,0.0,0.0,15.0,0.0,79.0,0.0
vubmtzml_ozOpCQqmrE9VQ,0.0,0.0,100.0,0.0,497.0,0.0
vugbt9mfo_BM-TtVBER-iQ,0.0,0.0,14.0,0.0,88.0,0.0
vux8pBjNva6oljQq7AYRUA,0.0,0.0,0.0,8.0,0.0,62.0
vvBfoQf7ObV3YUg0JVgfYg,0.0,0.0,11.0,0.0,62.0,0.0
vvnNP9-2w6W2kmzEJ41xzw,0.0,0.0,0.0,4.0,0.0,21.0
vwBKlgPDzGwGDvblzlsm1g,0.0,0.0,14.0,0.0,79.0,0.0
vwLV4TkRMoghs86tB1Ke8Q,0.0,0.0,4.0,0.0,26.0,0.0
vwi68eg4bmJHMSYq3jP2OQ,0.0,0.0,10.0,8.0,54.0,45.0
vwlxC6BMJIj2anCNHACeiA,0.0,0.0,3.0,0.0,16.0,0.0
vwqQCFSaDjAbF4vncYDGpQ,0.0,0.0,0.0,13.0,0.0,71.0
vx-yKyRz9oTfBroUUPYFYQ,0.0,0.0,13.0,0.0,73.0,0.0
vxPdrB53G7_Sc330Q7k_vw,0.0,0.0,11.0,0.0,51.0,0.0
vxR_YV0atFxIxfOnF9uHjQ,0.0,1.0,8.25,11.764705882352942,44.75,58.529411764705884
vxdyFpyiWkbSOYHefhB_dg,0.0,0.0,19.125,17.0,104.25,79.5
vxpI7gLkoZ6h8y3T3DIeWw,0.0,0.0,3.0,0.0,24.0,0.0
vyCzfPd-pmce5nNwykyKOw,0.0,0.0,0.0,10.0,0.0,52.0
vyuCZcY_z5grCl_C-HkQvw,0.0,0.0,4.5,0.0,32.0,0.0
vz4bzKRxW7XaHxI_UJP9Dg,0.0,0.0,13.0,0.0,69.0,0.0
vzIEZ6_DXs_YaKU9w62_dA,0.0,0.0,10.0,0.0,59.0,0.0
vzLXY3zLvY80sjPN0qhr-Q,0.0,0.0,9.0,0.0,50.0,0.0
vzPR2TyOumxXClEMGI4s3A,0.0,0.0,0.0,15.0,0.0,92.33333333333333
vzfxMj2sMQekRJcPGrutnQ,0.0,0.0,10.0,0.0,52.5,0.0
vzqfyhH_gnGAzyWDU_NlVg,0.0,0.0,10.0,0.0,61.0,0.0
vzwITjQ39EHmjqRcHnN5GA,0.0,0.0,0.0,11.0,0.0,57.0
w-1ELUK81JtwYesz0004YQ,0.0,0.0,2.0,0.0,14.0,0.0
w-JDUmNBOU9T8k9sO9YuEQ,0.0,0.0,18.0,0.0,106.0,0.0
w-OlGECHKM3ogO5Cd-5Xbw,0.0,0.0,4.0,0.0,35.0,0.0
w-hrD3-YJXbDUlvBwrpWtA,0.0,0.0,0.0,10.0,0.0,53.0
w-tLcOW0-F8B9mEpWwK3zQ,0.0,0.0,0.0,2.0,0.0,14.0
w-uqw-kK9U6GuJgxBDPKiw,0.0,0.0,11.0,0.0,72.0,0.0
w-v44nZOptXQpi5LzyKtfA,0.0,0.0,10.0,0.0,52.0,0.0
w-yMEfCrOs2c6arjLZjj6Q,0.0,0.0,7.0,0.0,41.0,0.0
w05Zc8bk6_6RwfJoTyhhRw,0.0,0.0,11.0,0.0,70.0,0.0
w0N69v6WhgrTEN7oFTZUaA,0.0,0.0,3.0,0.0,17.0,0.0
w0Vjpp51R3TIAZ3xbR0DYw,0.0,0.0,0.0,9.0,0.0,47.0
w0W_hs1EX6x7XuZsEkHDDQ,0.0,0.0,2.0,0.0,11.0,0.0
w0qadf96N0xnh_NK6oLfug,1.0,0.0,7.0,0.0,57.0,0.0
w0zZKAZWSePhZig21mLs2A,0.0,0.0,0.0,11.0,0.0,59.0
w15NByGsVedQLmpydJ7gPg,0.0,0.0,9.0,0.0,47.0,0.0
w1WE83erjPJTysuAbjoRgA,1.0,0.0,20.428571428571427,14.5,112.14285714285714,78.5
w1_ReI3KGcXAEtVw59I8mg,0.0,0.0,5.0,0.0,26.0,0.0
w1ctIBacLlFNw3-_pd9N6g,0.0,0.0,0.0,22.0,0.0,132.0
w1eOuTpAIMNVR1Ec0Xh34w,0.0,0.0,15.0,0.0,76.0,0.0
w2Ye9CYI5DM4c_gLBJGDng,0.0,0.0,15.0,0.0,79.0,0.0
w2ts7BAd5c_RvxzDiemGYw,0.0,0.0,13.0,0.0,70.0,0.0
w2xk1bTBRz7mbusDqz-HdA,0.0,0.0,0.0,8.0,0.0,42.5
w3JF_tPw50VIOEYT7hl4BA,0.0,0.0,0.0,14.0,0.0,69.0
w3_2VsXeVZZLn8kSo38BDg,0.0,0.0,0.0,4.0,0.0,20.5
w3njcffijMMRKfs947v7SQ,0.0,0.0,7.0,0.0,40.0,0.0
w3xfd6mLksNzajpWs-URSg,0.0,0.0,9.5,16.375,57.0,91.125
w47je9UviKVbMN6UVKVz5g,0.0,0.0,6.0,0.0,40.0,0.0
w4CtjzSOU7vJD9PsArXepA,0.0,0.0,31.5,0.0,155.5,0.0
w4LZseeFktHiFXRuo7uoZQ,0.0,0.0,10.0,0.0,58.0,0.0
w4_CQh8VsPDlsUUiwR15ZA,0.0,0.0,10.0,8.0,53.0,44.0
w4aNGUI-dcQ12ATukkCUpg,0.0,0.0,4.0,0.0,25.0,0.0
w4fAucj8C9uqsxF6pbFVzA,0.0,0.0,0.0,12.0,0.0,59.0
w57HrSsqLF3B9wLAtsPLAA,0.0,0.0,8.0,0.0,47.0,0.0
w58ZnVm7GgAuqzzKIfnoWQ,0.0,0.0,4.0,0.0,18.0,0.0
w5_PJ_s0YtwXtlfKAe7NCg,0.0,0.0,0.0,9.0,0.0,55.0
w5aFZ5SxEg4Hl3cd8PlARA,0.0,0.0,10.0,31.5,54.0,211.5
w5bwTIjGTebtlWEEAxfKhg,0.0,0.0,8.75,4.0,44.0,24.5
w5skOlyaW64866EloY0pCw,0.0,0.0,0.0,8.0,0.0,47.0
w62C7TwWN3MGCfPqqwgBCQ,0.0,0.0,74.0,0.0,371.0,0.0
w67ewiislt5CrG9q6PYaFQ,0.0,0.0,13.0,0.0,63.0,0.0
w67wBBOWJZi7i7LwowNA4g,0.0,0.0,1.0,0.0,9.0,0.0
w6CGizr474vGmianllh3FA,0.0,0.0,11.5,12.5,57.6,59.0
w6a52D22g_kzq1vpuhmbqw,0.0,0.0,23.0,0.0,141.0,0.0
w6r7bM5Wz2ZgX0PJfR-_XA,0.0,0.0,14.0,0.0,83.0,0.0
w6wVol0_gfydY6sjhOzzpw,0.0,0.0,0.0,10.0,0.0,50.0
w72kOToDtZpNp5njS5us8A,0.0,0.0,0.0,7.0,0.0,36.0
w73qkHAVHjDN4ET6QX4hdg,0.0,0.0,12.0,0.0,63.0,0.0
w7FqbR6nPEpyeqy-mYhfcQ,0.0,0.0,15.666666666666666,7.4,93.33333333333333,41.4
w7XIqAZJlSXV8456pQZZ9g,0.0,0.0,1.0,10.0,9.0,66.0
w7eOdRGtzksfy4xtFXCxTg,0.0,0.0,9.0,0.0,53.5,0.0
w8OQ5JLQ2fb2BtQ0FGOJNw,0.0,0.0,0.0,13.0,0.0,66.0
w8QdFtVKqtGn9QhkRDbAFQ,0.0,0.0,0.0,19.0,0.0,92.0
w8bJfHA7EK-gcBGufDEVQg,0.0,0.0,8.5,0.0,56.5,0.0
w8g_EIo3lgg5ijipjtKavw,0.0,0.0,7.0,8.0,45.0,45.0
w8q1hum7FsGb6hb9T_2j2g,0.0,0.0,0.0,4.0,0.0,36.0
w8u02JIjKt5HTBrsrYrgxg,0.0,0.0,0.0,13.0,0.0,80.0
w98gw0UQsofxoydaaJdQjg,0.0,0.0,16.0,0.0,71.0,0.0
w9B_ghkBhRe8rDcswjflZQ,0.0,0.0,4.0,0.0,23.0,0.0
w9MpIZYDj5Nc2fKffM11gQ,0.0,0.0,13.0,0.0,64.5,0.0
w9OZUPIoweoUYVbl1RwCMQ,2.0,0.0,22.333333333333332,28.5,121.91666666666667,157.0
w9P9F1nF9PCfFEJ5-RSEQQ,0.0,0.0,10.0,0.0,78.0,0.0
w9WmBotuUdQlmuLa3XUkFQ,0.0,0.0,5.0,0.0,39.0,0.0
w9pOvOujTDQ_jouIiCvMng,0.0,0.0,10.0,0.0,64.0,0.0
w9xY5eN9ACv81OaGBWc1kQ,0.0,0.0,0.0,4.5,0.0,26.0
wAD5FcgO4L2s191xZGxQ3Q,0.0,0.0,8.0,0.0,46.5,0.0
wAJddqlvejbg1HHEPwWkjQ,0.0,0.0,10.2,13.4,52.8,68.8
wAO4uWif4Z2oDKU_FOLLkw,0.0,0.0,14.0,0.0,77.0,0.0
wAs5k7Kb5j0FBxse5Qg2RA,0.0,0.0,37.0,0.0,214.0,0.0
wAuSN9F0eDJQ2NWpxsBPOg,0.0,0.0,0.0,12.0,0.0,59.0
wBEaKBKnjky5sRH7CZWz8g,0.0,0.0,0.0,13.0,0.0,79.0
wBKGvTlSna1m-rk5wnuxnA,0.0,0.0,10.0,0.0,66.0,0.0
wBd7M2e6-dWDOQD_0eMTCQ,1.0,0.0,9.0,0.0,48.0,0.0
wC13TGMDRXc2v5VvyG640Q,0.0,0.0,0.0,4.0,0.0,20.0
wChNnm9Kir4B1RRio2gxVw,0.0,0.0,7.0,0.0,45.0,0.0
wClUV2KsLWNZwOw5nlw6UQ,0.0,0.0,0.0,7.0,0.0,37.0
wD-LtMq2BAHE6bYRwjYSYQ,0.0,0.0,11.0,0.0,65.0,0.0
wD63-SeSbA9HjItuVrhMDw,0.0,0.0,14.0,0.0,84.0,0.0
wDQ0BonvgfiGCWRQOkz4Gw,0.0,0.0,12.0,0.0,59.0,0.0
wDS2IgK5uTgx-NXum8jPBw,0.0,0.0,0.0,11.0,0.0,53.0
wDTTlq_DX1NdOQ0Qi6RJIA,0.0,0.0,8.0,13.75,46.0,68.25
wDVZ4flHeUH5col0fN2DYg,0.0,0.0,14.0,0.0,73.0,0.0
wEDdDSKIW6ovHVkCMcUDIg,0.0,0.0,11.5,11.0,62.166666666666664,55.333333333333336
wEE-YMx5pmSuagLtNxMPKA,0.0,0.0,6.0,0.0,34.0,0.0
wEIGGcfk8mT1qP34_JK90w,0.0,0.0,0.0,5.0,0.0,25.0
wEKz17-8up1VLYqYJBPWEA,0.0,0.0,10.0,0.0,52.0,0.0
wFS33gRHc63Rh2JZpodF7A,0.0,0.0,0.0,6.333333333333333,0.0,30.666666666666668
wFc88erJk878O6SqJ1veAg,0.0,0.0,8.0,17.5,41.0,92.5
wFjieoLeKXo_q1BQlGIrgg,0.0,0.0,8.0,0.0,50.0,0.0
wGBY0yTrhbEIWRdUAr4eLg,0.0,0.0,0.0,14.0,0.0,72.0
wGD3H-uSkyhJtJnWaIvJBQ,0.0,0.0,43.5,0.0,237.5,0.0
wGDuZT0mnnvUuC98E57N3Q,0.0,0.0,0.0,13.0,0.0,71.0
wGGdj_gh-wwejcYmjf_tbw,0.0,0.0,84.0,0.0,425.0,0.0
wGdStLGqVsMJmKIdeDss8w,0.0,0.0,11.0,6.333333333333333,65.0,30.666666666666668
wGx6D41evaN68R89XZdgCQ,0.0,0.0,32.0,0.0,180.0,0.0
wHF-lowxvI7MWDGLKOenRw,0.0,0.0,2.0,6.0,12.0,39.0
wHjxAq_6ew-G-r09kXO5IQ,0.0,0.0,0.0,9.0,0.0,53.0
wHnh-d1Ztfn41oz32ROdHQ,0.0,0.0,12.0,0.0,74.0,0.0
wHu87xwV2FpXoOBw8K8KCA,0.0,0.0,6.5,5.0,34.0,29.666666666666668
wHvg50jiRqHQAcmk4yzNiw,0.0,0.0,14.0,0.0,77.0,0.0
wHxDyAegrNiUzqXBKjAbvQ,0.0,0.0,11.0,0.0,64.0,0.0
wIhCJIlvuXG2uZDXnWoOgg,0.0,0.0,8.0,0.0,43.0,0.0
wIiZS1teBsypdtpMi4uSAw,0.0,0.0,3.0,0.0,26.0,0.0
wIjBMO5c4Iq0goVubZGLsg,0.0,0.0,0.0,14.0,0.0,67.0
wIuObI_0LPqX-VkGCpFbug,0.0,0.0,10.0,0.0,82.0,0.0
wJHhHekseXstGHHe3eEPqA,0.0,0.0,10.666666666666666,3.0,54.666666666666664,18.0
wJJQQKPECQaUaHSosfhnqQ,0.0,0.0,4.0,0.0,24.0,0.0
wJOknBrDCs_Lp9SAjZmoRg,0.0,0.0,8.0,0.0,45.0,0.0
wJcJziU_ghN1CDh9dTwIfQ,0.0,0.0,15.0,0.0,69.0,0.0
wJubrbXImAqdX7JQS5lb4A,0.0,0.0,10.0,0.0,44.0,0.0
wKjzjEHIqjuG2xA6fMkfYw,0.0,0.0,16.0,0.0,79.0,0.0
wLd_ubT5t1ex-QM7Nvuw6Q,0.0,0.0,10.0,0.0,54.0,0.0
wLh4YepDaBzQ1JMrj5fDzQ,0.0,0.0,7.0,0.0,33.0,0.0
wM1XcOaSJzvnRGj0pfv4dQ,0.0,0.0,0.0,14.0,0.0,71.0
wM3fO-IPw-zpfSMkcutZ0A,0.0,0.0,13.0,0.0,63.0,0.0
wM7HTh-ixzNpZfTvFZmbuw,0.0,0.0,0.0,11.0,0.0,60.0
wM9RFY6H9MQQYfSUzdsIkQ,0.0,0.0,0.0,14.0,0.0,76.0
wMXQRs7Sg--cU_R323D4dA,0.0,0.0,7.0,7.0,47.0,38.0
wMaw29HNOKNFppq8Qi13dw,0.0,0.0,14.0,0.0,76.0,0.0
wN7jGqK_ZpB9KoYSAUyr0g,0.0,0.0,9.666666666666666,7.0,55.333333333333336,42.0
wNLZnNNLV8rOGiPjqMPVdQ,0.0,0.0,0.0,11.4,0.0,61.2
wNbvPNZh0uilLHVKHEepAQ,0.0,0.0,6.0,0.0,34.0,0.0
wNj3xsy4JAihQq1Ii3T75Q,0.0,0.0,1.0,1.0,1.0,1.0
wO03-_3LVayp9f0PbXrszQ,0.0,0.0,11.0,0.0,63.0,0.0
wO7sjIiB8h0RAKPgrh__9w,0.0,0.0,16.0,0.0,83.0,0.0
wOea1Lye47hqBHR1WXnDmA,0.0,0.0,0.0,8.5,0.0,48.5
wPPuDpyKpkoMR1KijQviAA,0.0,0.0,0.0,13.0,0.0,81.0
wPTkl4AvZbpqPy2vXc7w_w,0.0,0.0,0.0,2.0,0.0,17.0
wPgePQu3fMNxj7ssI1BnmQ,0.0,0.0,0.0,6.0,0.0,33.333333333333336
wQolO7VIoTh9IKgdcosrKw,0.0,0.0,0.0,5.0,0.0,37.0
wQw9lbqMNnw84OD9shpXeg,0.0,0.0,4.0,0.0,20.0,0.0
wR1TWVHX8NwLKpHMKu2PyQ,0.0,0.0,26.0,15.28125,121.0,81.375
wRHfQW7D3GnJbIb9qbXR4A,0.0,0.0,11.5,0.0,64.0,0.0
wRLVAdiABthl1jXA6Jpjfw,0.0,0.0,0.0,8.0,0.0,42.0
wRdRHUyVuaPR2IGnvDfyKw,0.0,0.0,9.0,0.0,65.0,0.0
wRwc4SXliereFkhcvM-C3w,0.0,0.0,6.0,0.0,42.0,0.0
wSDw2p_pxCCWjpJ7yya36w,0.0,0.0,12.0,0.0,72.0,0.0
wSGBvCdxe1evBcX1jX45tw,1.0,0.0,12.0,10.0,62.0,60.0
wSS3hXAcfi4bCqYp2TxCgg,0.0,0.0,3.0,5.0,16.0,31.0
wT-dmCId4fSUPul6jdVrmg,0.0,0.0,2.0,0.0,8.0,0.0
wT68In-DkcmHdUzVJV4VYg,0.0,0.0,0.0,5.0,0.0,46.0
wTF5_5ytNjOIR8O2AZxpDg,0.0,0.0,7.5,0.0,48.5,0.0
wTQFZSH8_mtKbj5kSwlQtw,0.0,0.0,6.0,0.0,39.0,0.0
wTQsQ9cJtbAkkJRC_owWbg,0.0,0.0,4.0,0.0,25.0,0.0
wTamw4FgQuJm4MdvPfOmvQ,0.0,0.0,6.0,0.0,31.0,0.0
wTcAXp4eV7OowBmc2uxzcg,0.0,0.0,17.4,0.0,88.0,0.0
wTfb2nfzPIyFcYQArdPtuQ,36.0,3.0,20.829545454545453,18.23076923076923,120.92045454545455,99.04615384615384
wU2hWI3PFXeI3t6-Amhjsw,0.0,0.0,5.2,12.0,32.4,69.0
wU5TGy1sU5M5cMw2pu3U3Q,0.0,0.0,0.0,3.0,0.0,16.0
wUEcCUVbgF5cWGPsnk-lQA,0.0,0.0,0.0,2.0,0.0,14.0
wUOvn7H6qjAEi29SERJmXA,0.0,0.0,9.0,15.0,49.0,82.0
wUgCWHOxVPRZXA94BUT-Uw,0.0,0.0,16.0,0.0,81.0,0.0
wUmQpPuLWrSUvVW7YzdAWg,0.0,0.0,10.0,0.0,51.0,0.0
wV4uhvJGok8nOR56Ex5mAg,0.0,0.0,6.0,0.0,24.0,0.0
wVVpl5-st9bnZ--v6YEwOQ,0.0,0.0,7.0,0.0,41.333333333333336,0.0
wVYJrOP0LshdDhfRxE7N_A,0.0,0.0,0.0,2.0,0.0,11.0
wVZI-OUO8Q8zuKrkv_vB4A,0.0,0.0,4.0,0.0,25.0,0.0
wVZq2sXdBCJZb68layVSGw,0.0,0.0,3.0,0.0,15.0,0.0
wVgo5MaohDWNuudZWWwfJg,0.0,0.0,0.0,8.0,0.0,43.0
wW55jj_wuxk1MevHL8abrg,0.0,0.0,8.0,0.0,37.0,0.0
wWHeaOS28fnCnFN1Pmo3xg,0.0,0.0,17.8,0.0,91.0,0.0
wXNCx4UMH_2wfuVRa6fmEA,0.0,0.0,6.0,5.0,31.0,32.0
wXZS42D0L8hoCiSh2Krc_A,0.0,0.0,7.5,6.0,43.5,38.0
wXa69SnOiOGhl-VlWdDvjw,0.0,0.0,11.0,0.0,55.0,0.0
wXayzhCMnZqUD31thDrvNA,0.0,0.0,26.0,0.0,150.5,0.0
wXdEKWiQStCLm4Bokivbjw,0.0,0.0,10.0,0.0,75.0,0.0
wYCoEV4uL6e15x-Pei9pFg,0.0,0.0,0.0,8.0,0.0,46.0
wYNYw5LrxXpU4etA5ZnvVw,0.0,0.0,21.333333333333332,0.0,102.66666666666667,0.0
wYTMFvw3_UetcniRKxtUzg,0.0,0.0,13.428571428571429,16.46153846153846,74.92857142857143,89.76923076923077
wYe929KbnPZzJKkcOFIxAw,0.0,0.0,8.0,0.0,43.0,0.0
wZ0AkUZQmB3qMF1e2vYJvw,0.0,0.0,0.0,2.0,0.0,9.0
wZPizeBxMAyOSl0M0zuCjg,1.0,0.0,9.0,0.0,50.5,0.0
wZQqkgc83rDdGpZ26qF3dQ,0.0,0.0,9.0,0.0,55.0,0.0
w_7hcrI4Yj0wm26u4GRDUg,0.0,0.0,19.0,0.0,105.0,0.0
w_JNBcdRer2wZlKMiC4hHA,0.0,0.0,0.0,5.0,0.0,27.0
w_eXD98w5TSt9P1V7ZE5rw,0.0,0.0,9.0,0.0,53.0,0.0
wa6W4DGBE14F4MLVbf_IIA,0.0,0.0,4.0,0.0,32.0,0.0
waAwRLoUePj7NpnlcN813w,0.0,0.0,22.0,0.0,116.0,0.0
